"Species","Date","Sex","Wing","Culmen","Mass","lat","lon","dist_mau_loa","dist_kil","dist_hil","dist_wai","dist_kon","dist_hua","dist_mau_kea","dist_poh","dist_arm_res","shr_bin","mau_loa_bins","kil_bins","hua_bins","mau_kea_bins","Year"
"HAAM","2/23/2016","M",65,14.7,13.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","5/22/2015","M",65,14.4,13.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","2/26/2015","M",64,15,13.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","11/8/2014","M",65,12.3,13.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"HAAM","5/9/2014","M",63,15,13.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"HAAM","5/9/2014","M",65,13.2,13.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"HAAM","5/9/2014","M",66,14.3,13.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"HAAM","5/11/2014","F",59,12.5,13.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"APAP","5/11/2014","M",71,17.9,16.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"HCRE","5/11/2014","M",61,13.4,13.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"HCRE","5/11/2014","M",66,13.5,14.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"HAAM","5/11/2014","F",61,13.3,11.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"APAP","5/11/2014","M",76,17.2,16.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"APAP","5/11/2014","M",68,17.1,15.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"HAAM","5/19/2014","M",65,14,14.6,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"APAP","5/23/2014","F",69,17.1,13.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"HAAM","6/27/2014","F",65,14.2,15.6,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"APAP","5/7/2015","M",76,18,14.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"APAP","3/29/2015","M",72,18.7,15.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","3/15/2016","M",67,14.4,13.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","6/24/2016","F",63,14.2,12.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","6/14/2016","F",63,14.8,12.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","3/29/2015","F",70,17.3,13.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"APAP","1/22/2015","F",71,16.7,13.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","3/16/2015","M",66,15.5,14.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","1/22/2015","M",64,14.9,14.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","1/22/2015","M",63,14.9,14.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","5/20/2016","F",60,13.8,12.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","5/5/2016","F",61,14.2,12.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","1/5/2016","F",62,12.5,12.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","2/26/2015","F",62,12.4,12.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","2/19/2015","F",59,13.8,12.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","2/19/2015","M",65,15,13.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","3/15/2016","M",65,15.6,13.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","3/10/2016","M",66,15,13.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","3/25/2015","M",64,15.2,13.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","2/19/2015","M",65,14.9,13.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"APAP","2/19/2015","F",71,17.1,16.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","4/13/2015","M",61,14.6,12.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","2/19/2015","F",61,14.3,12.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","3/1/2015","M",63,14.5,12.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","2/19/2015","M",63,14.5,12.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","3/13/2015","M",64,15.8,13.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","2/26/2015","M",62,14,13.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","6/3/2016","M",65,14.3,13.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","4/8/2016","M",65,13.7,13.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","3/1/2016","M",66,14.7,13.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","1/14/2016","M",66,13.6,13.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","5/22/2015","M",63,13.6,13.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","2/26/2015","M",63,14.5,13.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","4/22/2016","F",65,13.5,12.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","3/19/2016","F",65,12.7,12.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","2/26/2015","F",60,13.3,12.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","2/26/2015","M",67,15.9,14.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"APAP","2/26/2015","M",73,18.2,16.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"APAP","5/7/2015","M",77,17.5,16.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"APAP","5/7/2015","M",72,17.5,14.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"APAP","5/7/2015","F",70,16,13.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"APAP","5/7/2015","M",76,18,16.6,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HCRE","5/21/2015","M",66,14.5,14.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","5/21/2015","M",65,14.4,13.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"APAP","5/22/2015","F",72,16.7,14.6,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","5/23/2015","M",64,15,14.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","1/5/2016","M",66,15,13.6,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","5/25/2015","M",63,14.8,13.6,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","5/25/2015","M",66,14.1,14.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","5/25/2015","F",63,14.8,13.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HCRE","7/3/2015","M",69,12,17.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"HAAM","1/20/2016","F",67,13.5,17.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","1/14/2016","M",64,12.2,17.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HCRE","5/10/2016","M",65,14.7,14.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HCRE","3/8/2016","M",67,14,14.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","1/14/2016","M",78,17.7,16.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HCRE","1/20/2016","M",69,13.8,14.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","2/10/2016","M",69,18.6,16.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","2/10/2016","M",65,14.8,14.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","2/10/2016","M",82,16.5,17.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","2/23/2016","M",64,13.9,12.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","2/23/2016","M",78,17.2,16.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","2/23/2016","M",77,17.6,14.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","3/26/2016","M",66,14.6,13.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","2/26/2016","M",66,14.2,13.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","2/26/2016","F",63,14.1,15.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","6/13/2016","F",63,13.7,14.6,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","2/26/2016","F",61,13.1,14.6,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","3/1/2016","M",76,18.1,15.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","3/1/2016","F",72,16,15.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","3/1/2016","M",77,17.1,17.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","3/1/2016","M",71,17.3,18.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","3/8/2016","M",67,16.1,15.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","3/8/2016","M",75,17.4,16.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","3/8/2016","M",72,18,15.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","3/8/2016","M",66,14.8,13.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","5/4/2016","F",62,14.8,17,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","3/15/2016","M",63,15.2,12.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","3/19/2016","F",68,15.5,13.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","3/19/2016","M",66,14.1,13.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","3/25/2016","M",65,15.1,13.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","3/25/2016","M",74,18.3,14.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","3/26/2016","M",70,17.2,13.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","4/22/2016","M",73,18.7,16.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","4/22/2016","M",65,14.5,13.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","4/22/2016","M",76,17.6,17.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","4/22/2016","F",69,16.6,13.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","4/24/2016","M",77,18.4,15.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","4/24/2016","F",63,14.4,12.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","4/24/2016","M",68,15,13.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"HAAM","4/24/2016","M",62,15.6,14.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
